Area Code (M49),Area,Year,avg_income_small,avg_income_large,small_scale_productivity,large_scale_productivity,undernourished_people,food_insecurity_people,local_breed,agriculture_gdp,agriculture_government,agriculture_orientation_government,ifpa_food_cpi
56,Belgium,2020,,,114.15,1000.56,,459.5,68.0,0.75,0.14,0.19,1.43
56,Belgium,2021,,,,,,565.3,68.0,0.66,0.14,0.22,-2.29
56,Belgium,2022,,,,,,711.4000000000001,68.0,0.66,0.15,0.22,-0.07
56,Belgium,2023,,,,,,,68.0,,,,3.71
56,Belgium,2024,,,,,,,69.0,,,,
60,Bermuda,2000,,,,,,,2.0,,,,
60,Bermuda,2001,,,,,,,2.0,,,,
60,Bermuda,2002,,,,,,,2.0,,,,
60,Bermuda,2003,,,,,,,2.0,,,,
60,Bermuda,2004,,,,,,,2.0,,,,
60,Bermuda,2005,,,,,,,2.0,,,,
60,Bermuda,2006,,,,,,,2.0,,,,
60,Bermuda,2007,,,,,,,2.0,,,,
60,Bermuda,2008,,,,,,,2.0,,,,
60,Bermuda,2009,,,,,,,2.0,,,,
60,Bermuda,2010,,,,,,,2.0,,,,-0.51
60,Bermuda,2011,,,,,,,2.0,,,,-0.76
60,Bermuda,2012,,,,,,,2.0,,,,0.1
60,Bermuda,2013,,,,,,,2.0,,,,0.22
60,Bermuda,2014,,,,,,,2.0,,,,0.18
60,Bermuda,2015,,,,,,,2.0,,,,0.0
60,Bermuda,2016,,,,,,,2.0,,,,-0.56
60,Bermuda,2017,,,,,,,2.0,,,,-0.21
60,Bermuda,2018,,,,,,,2.0,,,,0.01
60,Bermuda,2019,,,,,,,2.0,,,,0.76
60,Bermuda,2020,,,,,,,2.0,,,,1.68
60,Bermuda,2021,,,,,,,2.0,,,,-0.54
60,Bermuda,2022,,,,,,,2.0,,,,2.07
60,Bermuda,2023,,,,,,,2.0,,,,0.72
60,Bermuda,2024,,,,,,,2.0,,,,
64,Bhutan,2000,,,,,,,2.0,,,,
64,Bhutan,2001,,,,,,,2.0,25.57,7.03,0.27,
64,Bhutan,2002,,,,,,,2.0,25.52,9.03,0.35,
64,Bhutan,2003,,,,,,,2.0,24.39,11.28,0.46,
64,Bhutan,2004,,,,,,,2.0,23.98,10.09,0.42,
64,Bhutan,2005,,,,,,,2.0,20.2,10.97,0.54,
64,Bhutan,2006,,,,,,,25.0,19.36,11.94,0.62,
64,Bhutan,2007,,,,,,,25.0,16.74,11.5,0.69,
64,Bhutan,2008,,,,,,,25.0,16.38,9.83,0.6,
64,Bhutan,2009,,,,,,,25.0,16.19,11.18,0.69,
64,Bhutan,2010,,,,,,,25.0,14.78,10.99,0.74,-1.26
64,Bhutan,2011,,,,,,,25.0,14.3,13.55,0.95,-0.69
64,Bhutan,2012,,,,,,,25.0,13.96,14.13,1.01,0.07
64,Bhutan,2013,,,,,,,25.0,14.09,13.61,0.97,-1.48
64,Bhutan,2014,,,,,,,25.0,14.51,13.18,0.91,-0.26
64,Bhutan,2015,,,,,,,25.0,14.44,11.36,0.79,-1.05
64,Bhutan,2016,,,,,,,25.0,14.39,12.57,0.87,-0.06
64,Bhutan,2017,,,,,,,25.0,15.03,12.83,0.85,0.55
64,Bhutan,2018,,,,,,,25.0,15.99,10.86,0.68,0.22
64,Bhutan,2019,,,,,,,25.0,15.78,10.26,0.65,-0.09
64,Bhutan,2020,,,,,,,25.0,19.23,11.84,0.62,1.83
64,Bhutan,2021,,,,,,,25.0,17.0,12.21,0.72,-0.08
64,Bhutan,2022,,,,,,,25.0,16.62,9.1,0.55,-1.18
64,Bhutan,2023,,,,,,,25.0,,,,-0.56
64,Bhutan,2024,,,,,,,25.0,,,,
68,Bolivia (Plurinational State of),2000,,,,,,,3.0,,,,
68,Bolivia (Plurinational State of),2001,,,,,2.3,,5.0,13.26,9.22,0.7,
68,Bolivia (Plurinational State of),2002,,,,,2.3,,5.0,12.96,9.21,0.71,
68,Bolivia (Plurinational State of),2003,,,,,2.4,,6.0,13.43,8.17,0.61,
68,Bolivia (Plurinational State of),2004,,,,,2.5,,6.0,13.32,8.18,0.61,
68,Bolivia (Plurinational State of),2005,,,,,2.6,,6.0,11.79,9.13,0.77,
68,Bolivia (Plurinational State of),2006,,,,,2.5,,26.0,10.94,8.64,0.79,
68,Bolivia (Plurinational State of),2007,,,,,2.4,,26.0,10.01,8.26,0.83,
68,Bolivia (Plurinational State of),2008,2719.88,7267.46,,,2.3,,26.0,10.44,6.04,0.58,
68,Bolivia (Plurinational State of),2009,,,,,2.2,,26.0,11.15,6.26,0.56,
68,Bolivia (Plurinational State of),2010,,,,,2.1,,26.0,10.39,5.5,0.53,-0.32
68,Bolivia (Plurinational State of),2011,,,,,2,,26.0,9.77,6.18,0.63,0.07
68,Bolivia (Plurinational State of),2012,,,,,2,,26.0,9.81,6.51,0.66,-0.53
68,Bolivia (Plurinational State of),2013,,,,,2,,26.0,9.97,5.89,0.59,0.49
68,Bolivia (Plurinational State of),2014,,,,,1.9,,26.0,9.74,6.11,0.63,-0.09
68,Bolivia (Plurinational State of),2015,,,,,1.9,,26.0,10.24,2.38,0.23,-0.36
68,Bolivia (Plurinational State of),2016,,,,,1.8,,26.0,11.17,1.43,0.13,0.06
68,Bolivia (Plurinational State of),2017,,,,,1.7,,26.0,11.59,2.38,0.21,-0.37
68,Bolivia (Plurinational State of),2018,,,,,1.7,,26.0,11.48,3.32,0.29,-0.39
68,Bolivia (Plurinational State of),2019,,,,,1.7,,26.0,12.22,1.94,0.16,0.13
68,Bolivia (Plurinational State of),2020,,,,,2,,26.0,14.0,2.06,0.15,-1.11
68,Bolivia (Plurinational State of),2021,,,,,2.5,,26.0,12.92,1.99,0.15,-0.34
68,Bolivia (Plurinational State of),2022,,,,,2.8,,26.0,13.19,,,0.05
68,Bolivia (Plurinational State of),2023,,,,,,,26.0,,,,0.36
68,Bolivia (Plurinational State of),2024,,,,,,,26.0,,,,
70,Bosnia and Herzegovina,2000,,,,,,,1.0,,,,
70,Bosnia and Herzegovina,2001,,,,,0.1,,1.0,9.12,,,
70,Bosnia and Herzegovina,2002,,,,,0.1,,1.0,8.87,,,
70,Bosnia and Herzegovina,2003,,,,,0.1,,4.0,8.11,1.65,0.2,
70,Bosnia and Herzegovina,2004,,,,,0.1,,4.0,8.58,1.65,0.19,
70,Bosnia and Herzegovina,2005,,,,,,,4.0,8.3,1.65,0.2,
70,Bosnia and Herzegovina,2006,,,,,,,19.0,8.05,1.64,0.2,
70,Bosnia and Herzegovina,2007,,,,,,,19.0,7.7,1.65,0.21,
70,Bosnia and Herzegovina,2008,,,,,,,19.0,7.21,1.65,0.23,
70,Bosnia and Herzegovina,2009,,,,,,,19.0,7.08,1.66,0.23,
70,Bosnia and Herzegovina,2010,,,,,,,19.0,6.8,1.66,0.24,-1.15
70,Bosnia and Herzegovina,2011,,,,,,,19.0,6.76,1.64,0.24,0.5
70,Bosnia and Herzegovina,2012,,,,,,,19.0,6.14,1.63,0.27,-0.13
70,Bosnia and Herzegovina,2013,,,,,,,19.0,6.84,1.62,0.24,-0.42
70,Bosnia and Herzegovina,2014,,,,,,,19.0,5.95,1.63,0.27,-0.55
70,Bosnia and Herzegovina,2015,,,,,,287.0,19.0,6.24,1.86,0.3,0.09
70,Bosnia and Herzegovina,2016,,,,,,302.5,19.0,6.37,1.55,0.24,0.04
70,Bosnia and Herzegovina,2017,,,,,,253.2,19.0,5.6,1.65,0.29,0.42
70,Bosnia and Herzegovina,2018,,,,,,264.9,19.0,5.89,1.51,0.26,-0.61
70,Bosnia and Herzegovina,2019,,,,,,287.0,19.0,5.6,1.49,0.27,0.4
70,Bosnia and Herzegovina,2020,,,,,,355.5,19.0,6.08,1.8,0.3,1.27
70,Bosnia and Herzegovina,2021,,,,,,375.5,19.0,5.16,1.72,0.33,0.84
70,Bosnia and Herzegovina,2022,,,,,,366.9,19.0,4.84,1.95,0.4,2.91
70,Bosnia and Herzegovina,2023,,,,,,,19.0,,,,0.93
70,Bosnia and Herzegovina,2024,,,,,,,19.0,,,,
72,Botswana,2000,,,,,,,4.0,,,,
72,Botswana,2001,,,,,0.4,,4.0,2.59,4.12,1.59,
72,Botswana,2002,,,,,0.4,,4.0,2.35,4.12,1.75,
72,Botswana,2003,,,,,0.5,,4.0,2.57,3.92,1.53,
72,Botswana,2004,,,,,0.4,,4.0,2.08,3.09,1.49,
72,Botswana,2005,,,,,0.4,,4.0,1.62,4.49,2.77,
72,Botswana,2006,,,,,0.4,,9.0,1.74,3.65,2.1,
72,Botswana,2007,,,,,0.4,,9.0,1.93,3.4,1.76,
72,Botswana,2008,,,,,0.4,,9.0,2.14,4.26,1.99,
72,Botswana,2009,,,,,0.5,,9.0,2.38,3.0,1.26,
72,Botswana,2010,,,,,0.5,,9.0,2.09,2.88,1.38,-2.77
72,Botswana,2011,,,,,0.5,,9.0,2.12,3.17,1.5,-0.48
72,Botswana,2012,,,,,0.5,,9.0,2.31,3.05,1.32,-0.1
72,Botswana,2013,,,,,0.5,,9.0,1.99,4.19,2.1,-0.27
72,Botswana,2014,,,,,0.5,,9.0,1.82,4.15,2.28,-0.51
72,Botswana,2015,,,,,0.5,704.1,9.0,1.95,5.07,2.6,-0.58
72,Botswana,2016,,,,,0.5,797.2,9.0,1.98,2.22,1.12,0.14
72,Botswana,2017,,,,,0.5,848.7,9.0,1.84,3.46,1.88,-0.04
72,Botswana,2018,,,,,0.5,864.4,9.0,2.12,4.43,2.09,-1.3
72,Botswana,2019,,,,,0.6,899.5999999999999,9.0,2.09,3.66,1.75,0.02
72,Botswana,2020,,,,,0.6,946.6999999999999,10.0,2.21,3.71,1.68,1.01
72,Botswana,2021,,,,,0.6,979.4,10.0,1.72,2.79,1.62,-0.41
72,Botswana,2022,,,,,0.6,973.0999999999999,12.0,1.69,3.39,2.0,0.42
72,Botswana,2023,,,,,,,12.0,,,,2.06
72,Botswana,2024,,,,,,,12.0,,,,
76,Brazil,2000,,,,,,,24.0,,,,
76,Brazil,2001,,,,,18.5,,24.0,4.95,1.87,0.38,
76,Brazil,2002,,,,,16.2,,24.0,5.52,1.8,0.33,
76,Brazil,2003,,,,,14,,25.0,6.17,1.88,0.3,
76,Brazil,2004,,,,,12.2,,25.0,5.67,1.81,0.32,
76,Brazil,2005,,,,,11.7,,25.0,4.65,1.94,0.42,
76,Brazil,2006,,,,,11.2,,49.0,4.37,1.78,0.41,
76,Brazil,2007,,,,,10.2,,49.0,4.42,1.9,0.43,
76,Brazil,2008,,,,,9.4,,49.0,4.57,1.6,0.35,
76,Brazil,2009,,,,,8,,49.0,4.48,1.77,0.4,
76,Brazil,2010,,,,,7,,49.0,4.12,1.11,0.27,-0.22
76,Brazil,2011,,,,,6,,49.0,4.34,1.03,0.24,-0.19
76,Brazil,2012,,,,,5.7,,49.0,4.17,1.11,0.27,0.23
76,Brazil,2013,,,,,5.3,,49.0,4.51,1.17,0.26,0.7
76,Brazil,2014,,,,,,,49.0,4.33,1.15,0.27,-0.58
76,Brazil,2015,,,,,,21209.800000000003,49.0,4.32,0.99,0.23,-0.63
76,Brazil,2016,,,,,,25252.8,49.0,4.89,1.04,0.21,0.45
76,Brazil,2017,1378.17,104632.55,11.04,210.72,,25324.0,49.0,4.6,0.93,0.2,-2.24
76,Brazil,2018,,,,,,23586.1,49.0,4.42,0.91,0.2,-1.19
76,Brazil,2019,,,,,,26517.5,49.0,4.21,0.86,0.2,0.01
76,Brazil,2020,,,,,7.2,32918.1,50.0,5.82,0.73,0.13,1.8
76,Brazil,2021,,,,,9,37758.9,57.0,6.89,0.83,0.12,0.33
76,Brazil,2022,,,,,8.4,31776.6,58.0,6.27,1.05,0.17,0.39
76,Brazil,2023,,,,,,,58.0,,,,-0.87
76,Brazil,2024,,,,,,,58.0,,,,
84,Belize,2000,,,,,,,,,,,
84,Belize,2001,,,,,<0.1,,,9.58,1.8,0.19,
84,Belize,2002,,,,,<0.1,,,9.26,1.79,0.19,
84,Belize,2003,,,,,<0.1,,,10.54,1.79,0.17,
84,Belize,2004,,,,,<0.1,,,10.42,1.8,0.17,
84,Belize,2005,,,,,<0.1,,,9.82,1.81,0.18,
84,Belize,2006,,,,,<0.1,,1.0,9.58,1.77,0.18,
84,Belize,2007,,,,,<0.1,,1.0,8.74,1.78,0.2,
84,Belize,2008,,,,,<0.1,,1.0,8.38,1.83,0.22,
84,Belize,2009,,,,,<0.1,,1.0,8.58,1.87,0.22,
84,Belize,2010,,,,,<0.1,,1.0,8.8,1.72,0.2,-2.28
84,Belize,2011,,,,,<0.1,,1.0,8.92,1.45,0.16,-0.13
84,Belize,2012,,,,,<0.1,,1.0,10.45,2.38,0.23,0.14
84,Belize,2013,,,,,<0.1,,1.0,10.11,2.04,0.2,0.13
84,Belize,2014,,,,,<0.1,,1.0,10.18,0.99,0.1,-0.28
84,Belize,2015,,,,,<0.1,,1.0,9.54,1.2,0.13,0.1
84,Belize,2016,,,,,<0.1,,1.0,7.64,1.22,0.16,-0.36
84,Belize,2017,,,,,<0.1,,1.0,8.49,1.43,0.17,-0.67
84,Belize,2018,,,,,<0.1,,1.0,7.07,1.37,0.19,-0.2
84,Belize,2019,,,,,<0.1,,1.0,6.49,1.21,0.19,0.32
84,Belize,2020,,,,,<0.1,,1.0,8.39,1.32,0.16,0.6
84,Belize,2021,,,,,<0.1,,1.0,7.69,0.98,0.13,0.33
84,Belize,2022,,,,,<0.1,,2.0,7.6,0.95,0.12,0.84
84,Belize,2023,,,,,,,2.0,,,,2.61
84,Belize,2024,,,,,,,2.0,,,,
90,Solomon Islands,2000,,,,,,,2.0,,,,
90,Solomon Islands,2001,,,,,<0.1,,2.0,23.97,,,
90,Solomon Islands,2002,,,,,<0.1,,2.0,29.78,,,
90,Solomon Islands,2003,,,,,<0.1,,2.0,35.83,,,
90,Solomon Islands,2004,,,,,<0.1,,2.0,35.54,,,
90,Solomon Islands,2005,,,,,<0.1,,2.0,31.25,,,
90,Solomon Islands,2006,,,,,<0.1,,8.0,30.7,,,
90,Solomon Islands,2007,,,,,<0.1,,8.0,30.82,,,
90,Solomon Islands,2008,,,,,<0.1,,8.0,31.54,,,
90,Solomon Islands,2009,,,,,<0.1,,8.0,30.43,,,
90,Solomon Islands,2010,,,,,<0.1,,8.0,32.46,,,-1.44
90,Solomon Islands,2011,,,,,<0.1,,8.0,32.82,4.54,0.14,-0.54
90,Solomon Islands,2012,,,,,<0.1,,8.0,33.34,5.91,0.18,-0.34
90,Solomon Islands,2013,,,,,0.1,,8.0,33.62,4.32,0.13,-0.38
90,Solomon Islands,2014,,,,,0.1,,8.0,34.76,3.45,0.1,-0.2
90,Solomon Islands,2015,,,,,0.1,,8.0,33.22,3.69,0.11,-0.18
90,Solomon Islands,2016,,,,,0.1,,8.0,34.45,3.69,0.11,0.19
90,Solomon Islands,2017,,,,,0.1,,8.0,33.28,3.69,0.11,-0.02
90,Solomon Islands,2018,,,,,0.1,,8.0,33.97,3.69,0.11,0.07
90,Solomon Islands,2019,,,,,0.1,,8.0,32.67,3.69,0.11,-0.06
90,Solomon Islands,2020,,,,,0.1,,8.0,34.12,2.96,0.09,-0.04
90,Solomon Islands,2021,,,,,0.1,,8.0,33.59,3.81,0.11,-0.37
90,Solomon Islands,2022,,,,,0.1,,8.0,35.15,5.55,0.16,1.44
90,Solomon Islands,2023,,,,,,,8.0,,,,1.61
90,Solomon Islands,2024,,,,,,,8.0,,,,
92,British Virgin Islands,2000,,,,,,,1.0,,,,
92,British Virgin Islands,2001,,,,,,,1.0,,,,
92,British Virgin Islands,2002,,,,,,,1.0,,,,
92,British Virgin Islands,2003,,,,,,,1.0,,,,
92,British Virgin Islands,2004,,,,,,,1.0,,,,
92,British Virgin Islands,2005,,,,,,,1.0,,,,
92,British Virgin Islands,2006,,,,,,,1.0,,,,
92,British Virgin Islands,2007,,,,,,,1.0,,,,
92,British Virgin Islands,2008,,,,,,,1.0,,,,
92,British Virgin Islands,2009,,,,,,,1.0,,,,
92,British Virgin Islands,2010,,,,,,,1.0,,,,0.93
92,British Virgin Islands,2011,,,,,,,1.0,,,,0.46
92,British Virgin Islands,2012,,,,,,,1.0,,,,0.39
92,British Virgin Islands,2013,,,,,,,1.0,,,,1.68
92,British Virgin Islands,2014,,,,,,,1.0,,,,0.37
92,British Virgin Islands,2015,,,,,,,1.0,,,,0.58
92,British Virgin Islands,2016,,,,,,,1.0,,,,0.14
92,British Virgin Islands,2017,,,,,,,1.0,,,,-1.21
92,British Virgin Islands,2018,,,,,,,1.0,,,,-0.36
92,British Virgin Islands,2019,,,,,,,1.0,,,,0.51
92,British Virgin Islands,2020,,,,,,,1.0,,,,0.67
92,British Virgin Islands,2021,,,,,,,1.0,,,,-0.67
92,British Virgin Islands,2022,,,,,,,1.0,,,,-0.27
92,British Virgin Islands,2023,,,,,,,1.0,,,,0.28
92,British Virgin Islands,2024,,,,,,,1.0,,,,
96,Brunei Darussalam,2001,,,,,,,,1.09,0.64,0.59,
96,Brunei Darussalam,2002,,,,,,,,1.05,0.64,0.61,
96,Brunei Darussalam,2003,,,,,,,,1.18,0.64,0.54,
96,Brunei Darussalam,2004,,,,,,,,1.09,0.64,0.59,
96,Brunei Darussalam,2005,,,,,,,,0.91,0.63,0.69,
96,Brunei Darussalam,2006,,,,,,,,0.68,0.63,0.92,
96,Brunei Darussalam,2007,,,,,,,,0.67,0.63,0.95,
96,Brunei Darussalam,2008,,,,,,,,0.61,0.65,1.06,
96,Brunei Darussalam,2009,,,,,,,,0.88,0.66,0.75,
96,Brunei Darussalam,2010,,,,,,,,0.73,0.69,0.95,-6.47
96,Brunei Darussalam,2011,,,,,,,,0.57,0.62,1.08,0.05
96,Brunei Darussalam,2012,,,,,,,,0.66,0.58,0.89,0.1
96,Brunei Darussalam,2013,,,,,,,,0.68,0.58,0.85,-0.3
96,Brunei Darussalam,2014,,,,,,,,0.86,0.61,0.7,-1.22
96,Brunei Darussalam,2015,,,,,,,,1.1,0.68,0.62,2.24
96,Brunei Darussalam,2016,,,,,,,,1.2,0.71,0.59,-0.38
96,Brunei Darussalam,2017,,,,,,,,1.09,0.79,0.73,1.56
96,Brunei Darussalam,2018,,,,,,,,1.02,0.8,0.78,0.56
96,Brunei Darussalam,2019,,,,,,,,0.99,0.76,0.77,-0.62
96,Brunei Darussalam,2020,,,,,,,,1.22,0.87,0.72,0.44
96,Brunei Darussalam,2021,,,,,,,,1.26,0.82,0.65,0.22
96,Brunei Darussalam,2022,,,,,,,,1.1,,,0.99
96,Brunei Darussalam,2023,,,,,,,,,,,1.38
100,Bulgaria,2000,,,,,,,6.0,,,,
100,Bulgaria,2001,,,,,0.3,,6.0,10.6,1.86,0.18,
100,Bulgaria,2002,,,,,0.4,,9.0,9.71,2.64,0.27,
100,Bulgaria,2003,,,,,0.4,,9.0,9.1,2.68,0.29,
100,Bulgaria,2004,,,,,0.4,,9.0,8.45,2.55,0.3,
100,Bulgaria,2005,,,,,0.4,,9.0,7.28,2.84,0.39,
100,Bulgaria,2006,,,,,0.4,,73.0,6.1,3.38,0.55,
100,Bulgaria,2007,1580.43,11446.15,,,0.4,,73.0,4.65,2.44,0.52,
100,Bulgaria,2008,,,,,0.4,,73.0,5.87,1.98,0.34,
100,Bulgaria,2009,,,,,0.4,,77.0,4.24,1.63,0.39,
100,Bulgaria,2010,,,26.03,288.74,0.4,,77.0,4.03,1.24,0.31,-0.41
100,Bulgaria,2011,,,,,0.4,,75.0,4.66,3.55,0.76,0.82
100,Bulgaria,2012,,,,,0.3,,75.0,4.43,4.1,0.92,0.0
100,Bulgaria,2013,,,28.56,362.08,0.3,,75.0,4.52,3.6,0.8,0.35
100,Bulgaria,2014,,,,,0.3,,73.0,4.56,3.39,0.74,-0.1
100,Bulgaria,2015,,,,,0.3,938.5,75.0,4.06,4.57,1.13,-0.02
100,Bulgaria,2016,,,34.28,445.97,0.3,846.3,74.0,4.05,2.45,0.61,-0.03
100,Bulgaria,2017,,,,,0.2,746.5999999999999,75.0,4.04,2.47,0.61,0.5
100,Bulgaria,2018,,,,,0.2,768.3,76.0,3.38,2.4,0.71,-0.53
100,Bulgaria,2019,,,,,0.2,798.7,80.0,3.24,2.37,0.73,0.68
100,Bulgaria,2020,,,46.92,447.38,0.2,932.3,83.0,3.49,2.17,0.62,1.06
100,Bulgaria,2021,,,,,0.2,937.6,83.0,4.37,1.85,0.42,-0.54
100,Bulgaria,2022,,,,,,871.9,85.0,4.4,2.51,0.57,2.12
100,Bulgaria,2023,,,,,,,85.0,,,,0.6
100,Bulgaria,2024,,,,,,,85.0,,,,
104,Myanmar,2000,,,,,,,18.0,,,,
104,Myanmar,2001,,,,,17.8,,18.0,55.37,15.01,0.27,
104,Myanmar,2002,,,,,16.7,,18.0,52.14,13.7,0.26,
104,Myanmar,2003,,,,,15.8,,18.0,49.17,11.94,0.24,
104,Myanmar,2004,,,,,14.8,,18.0,47.2,9.88,0.21,
104,Myanmar,2005,,,,,13.8,,18.0,44.97,7.5,0.17,
104,Myanmar,2006,,,,,12.4,,19.0,43.47,7.25,0.17,
104,Myanmar,2007,,,,,10.5,,19.0,41.53,6.7,0.16,
104,Myanmar,2008,,,,,8.8,,19.0,39.02,7.68,0.2,
104,Myanmar,2009,,,,,6.8,,19.0,37.34,6.8,0.18,
104,Myanmar,2010,,,,,5.4,,19.0,34.42,6.26,0.18,1.26
104,Myanmar,2011,,,,,4.2,,19.0,31.42,5.93,0.19,-0.3
104,Myanmar,2012,,,,,3.9,,19.0,29.96,5.9,0.2,3.37
104,Myanmar,2013,,,,,3.5,,19.0,28.56,6.84,0.24,4.32
104,Myanmar,2014,,,,,3,,19.0,27.2,5.6,0.21,-0.14
104,Myanmar,2015,,,,,2.5,,19.0,26.73,7.3,0.27,-1.01
104,Myanmar,2016,,,,,2.2,,19.0,24.92,5.59,0.22,0.04
104,Myanmar,2017,,,,,2,,19.0,23.0,5.09,0.22,-0.08
104,Myanmar,2018,,,,,1.9,,19.0,21.35,5.02,0.24,-0.03
104,Myanmar,2019,,,,,1.8,8789.8,19.0,20.92,2.94,0.14,-0.04
104,Myanmar,2020,,,,,2.2,10209.1,19.0,22.67,3.37,0.15,-0.07
104,Myanmar,2021,,,,,2.5,11853.1,19.0,25.48,,,-0.12
104,Myanmar,2022,,,,,2.9,13081.2,19.0,22.07,,,-0.31
104,Myanmar,2023,,,,,,,19.0,,,,0.45
104,Myanmar,2024,,,,,,,19.0,,,,
108,Burundi,2000,,,,,,,3.0,,,,
108,Burundi,2001,,,,,,,3.0,35.62,,,
108,Burundi,2002,,,,,,,3.0,36.47,,,
108,Burundi,2003,,,,,,,3.0,31.84,,,
108,Burundi,2004,,,,,,,3.0,48.7,,,
108,Burundi,2005,,,,,,,3.0,40.85,,,
108,Burundi,2006,,,,,,,7.0,40.64,,,
108,Burundi,2007,,,,,,,7.0,34.93,,,
108,Burundi,2008,,,,,,,7.0,38.0,,,
108,Burundi,2009,,,,,,,7.0,36.85,,,
108,Burundi,2010,,,,,,,7.0,38.43,1.15,0.03,-1.25
108,Burundi,2011,,,,,,,7.0,36.7,2.88,0.08,-0.35
108,Burundi,2012,,,,,,,7.0,35.51,3.02,0.08,-0.93
108,Burundi,2013,,,,,,,7.0,38.37,2.79,0.07,0.35
108,Burundi,2014,,,,,,,7.0,34.96,2.46,0.07,-0.48
108,Burundi,2015,,,,,,,7.0,35.25,2.45,0.07,0.38
108,Burundi,2016,,,,,,,9.0,35.56,2.14,0.06,0.45
108,Burundi,2017,,,,,,,9.0,37.4,3.39,0.09,1.52
108,Burundi,2018,,,,,,,9.0,35.35,3.2,0.09,-2.05
108,Burundi,2019,,,,,,,9.0,34.13,3.12,0.09,-0.13
108,Burundi,2020,,,,,,,10.0,33.87,2.96,0.09,0.76
108,Burundi,2021,,,,,,,10.0,33.92,3.17,0.09,0.29
108,Burundi,2022,,,,,,4950.200000000001,10.0,32.62,3.11,0.1,0.9
108,Burundi,2023,,,,,,,10.0,,,,0.99
108,Burundi,2024,,,,,,,10.0,,,,
112,Belarus,2000,,,,,,,5.0,,,,
112,Belarus,2001,,,,,,,5.0,10.1,11.27,1.12,
112,Belarus,2002,,,,,0.3,,5.0,9.77,10.19,1.04,
112,Belarus,2003,,,,,0.3,,9.0,8.28,8.53,1.03,
112,Belarus,2004,,,,,0.3,,10.0,8.45,8.76,1.04,
112,Belarus,2005,,,,,,,10.0,8.27,9.51,1.15,
112,Belarus,2006,,,,,,,15.0,8.33,9.44,1.13,
112,Belarus,2007,,,,,,,15.0,8.06,8.74,1.08,
112,Belarus,2008,,,,,,,15.0,8.42,7.64,0.91,
112,Belarus,2009,,,,,,,15.0,8.13,8.84,1.09,
112,Belarus,2010,,,,,,,15.0,8.89,7.89,0.89,-0.11
112,Belarus,2011,,,,,,,15.0,8.0,8.4,1.05,2.08
112,Belarus,2012,,,,,,,15.0,8.13,6.8,0.84,-1.61
112,Belarus,2013,,,,,,,15.0,6.81,2.79,0.41,-2.0
112,Belarus,2014,,,,,,,15.0,7.3,6.04,0.83,-0.05
112,Belarus,2015,,,,,,,15.0,6.28,5.71,0.91,-0.22
112,Belarus,2016,,,,,,,15.0,6.9,5.97,0.87,-0.16
112,Belarus,2017,,,,,,,15.0,7.57,4.98,0.66,0.23
112,Belarus,2018,,,,,,,15.0,6.59,4.54,0.69,-0.13
112,Belarus,2019,,,,,,,15.0,6.79,5.21,0.77,0.19
112,Belarus,2020,,,,,,,15.0,7.08,4.69,0.66,-0.32
112,Belarus,2021,,,,,,,15.0,6.8,5.21,0.77,0.19
112,Belarus,2022,,,,,,,15.0,7.82,5.1,0.65,0.36
112,Belarus,2023,,,,,,,15.0,,,,-0.3
112,Belarus,2024,,,,,,,15.0,,,,
116,Cambodia,2000,,,,,,,9.0,,,,
116,Cambodia,2001,,,,,3,,9.0,34.32,1.79,0.05,
116,Cambodia,2002,,,,,2.7,,9.0,31.13,2.09,0.07,
116,Cambodia,2003,,,,,2.6,,9.0,31.97,2.53,0.08,
116,Cambodia,2004,,,,,2.5,,9.0,29.39,6.15,0.21,
116,Cambodia,2005,,,,,2.4,,9.0,30.71,3.9,0.13,
116,Cambodia,2006,,,,,2.2,,16.0,30.06,3.69,0.12,
116,Cambodia,2007,,,,,2.1,,16.0,29.7,3.05,0.1,
116,Cambodia,2008,,,,,1.9,,16.0,32.75,3.56,0.11,
116,Cambodia,2009,1572.89,3564.53,,,1.7,,16.0,33.49,3.02,0.09,
116,Cambodia,2010,,,,,1.5,,16.0,33.88,1.19,0.04,-0.47
116,Cambodia,2011,,,,,1.4,,16.0,34.56,1.18,0.03,-0.25
116,Cambodia,2012,,,,,1.3,,16.0,33.56,1.28,0.04,-0.51
116,Cambodia,2013,,,,,1.3,,16.0,31.14,1.27,0.04,-0.05
116,Cambodia,2014,,,,,1.2,,16.0,28.74,1.22,0.04,-0.01
116,Cambodia,2015,,,,,1.2,5224.200000000001,16.0,26.58,1.41,0.05,0.63
116,Cambodia,2016,,,,,1.1,4924.8,16.0,24.74,1.46,0.06,0.37
116,Cambodia,2017,,,,,1,4956.8,16.0,23.36,2.45,0.11,-0.78
116,Cambodia,2018,,,,,0.8,4940.7,16.0,22.01,2.19,0.1,-0.75
116,Cambodia,2019,,,8.84,52.61,0.7,5301.9,16.0,20.71,1.98,0.1,-0.53
116,Cambodia,2020,,,11.0,29.48,0.8,5787.4,16.0,22.84,1.84,0.08,0.37
116,Cambodia,2021,,,,,0.8,6007.2,16.0,22.72,1.73,0.08,-0.89
116,Cambodia,2022,,,,,0.8,6027.0,16.0,21.75,1.42,0.07,-0.52
116,Cambodia,2023,,,,,,,16.0,,,,0.04
116,Cambodia,2024,,,,,,,16.0,,,,
120,Cameroon,2000,,,,,,,6.0,,,,
